MaxTemp,MinPressure,MaxVibration,MinWear,Label
180,2.5,0.175314722489953,99.9,0
180,2.5,0.172519716425495,99.9,0
180,2.5,0.152685636672634,99.9,0
180,2.5,0.187460304930181,99.9,0
180,2.5,0.210738421537722,99.9,0
180,2.5,0.170201555724733,99.9,0
180,2.5,0.154093299717372,99.9,0
180,2.5,0.152404032210447,99.9,0
180,2.5,0.157953986029486,99.9,0
180,2.5,0.193975013105204,99.9,0
180,2.5,0.182864241776651,99.9,0
180,2.5,0.197717404250154,99.9,0
180,2.5,0.170525797638445,99.9,0
180,2.5,0.193617108775698,99.9,0
180,2.5,0.165599341512717,99.9,0
180,2.5,0.156522262668757,99.9,0
180,2.5,0.151544895778802,99.9,0
180,2.5,0.168126174559812,99.9,0
180,2.5,0.198570482173222,99.9,0
180,2.5,0.169825559760977,99.9,0
180,2.5,0.186775298760034,99.9,0
180,2.5,0.172513857363798,99.9,0
180,2.5,0.173659474990848,99.9,0
180,2.5,0.182809992744264,99.9,0
180,2.5,0.163861133086446,99.9,0
180,2.5,0.157875151554954,99.9,0
180,2.5,0.203138973302062,99.9,0
180,2.5,0.172165944707147,99.9,0
180,2.5,0.180225712799652,99.9,0
180,2.5,0.179364526887741,99.9,0
180,2.5,0.165668654386609,99.9,0
180,2.5,0.213872107444871,99.9,0
180,2.5,0.176806568130036,99.9,0
180,2.5,0.188236524800734,99.9,0
180,2.5,0.161679000678908,99.9,0
180,2.5,0.219165591340865,99.9,0
180,2.5,0.217335720725137,99.9,0
180,2.5,0.160687960552805,99.9,0
180,2.5,0.199346163965463,99.9,0
180,2.5,0.20139541092337,99.9,0
180,2.5,0.167976309363663,99.9,0
180,2.5,0.155513799017343,99.9,0
180,2.5,0.181203915309887,99.9,0
180,2.5,0.239310543414904,99.9,0
180,2.5,0.17311618035541,99.9,0
180,2.5,0.179894253829573,99.9,0
180,2.5,0.190318332589546,99.9,0
180,2.5,0.157603940074136,99.9,0
180,2.5,0.181069104449128,99.9,0
180,2.5,0.178969145596105,99.9,0
180,2.5,0.185122134507992,99.9,0
180,2.5,0.180424035649658,99.9,0
180,2.5,0.199939173684387,99.9,0
180,2.5,0.17676005266296,99.9,0
180,2.5,0.190625346450984,99.9,0
180,2.5,0.173387829435344,99.9,0
180,2.5,0.162061046760628,99.9,0
180,2.5,0.173712961475756,99.9,0
180,2.5,0.211216978759237,99.9,0
180,2.5,0.172180742199011,99.9,0
180,2.5,0.170438043497733,99.9,0
180,2.5,0.186863242534119,99.9,0
180,2.5,0.16527784957913,99.9,0
180,2.5,0.163360805785089,99.9,0
180,2.5,0.161955177024622,99.9,0
180,2.5,0.16967353593388,99.9,0
180,2.5,0.186141670372832,99.9,0
180,2.5,0.14998168716912,99.9,0
180,2.5,0.163042658598353,99.9,0
180,2.5,0.159026862242124,99.9,0
180,2.5,0.155819314219705,99.9,0
180,2.5,0.155195174560478,99.9,0
180,2.5,0.159094198095882,99.9,0
180,2.5,0.152585607081026,99.9,0
180,2.5,0.184638747805186,99.9,0
180,2.5,0.151973446580663,99.9,0
180,2.5,0.138677001483384,99.9,0
180,2.5,0.149375798099258,99.9,0
180,2.5,0.15699380574312,99.9,0
180,2.5,0.174785397616631,99.9,0
180,2.5,0.159441872243813,99.9,0
180,2.5,0.216922011661757,99.9,0
180,2.5,0.157653277895072,99.9,0
180,2.5,0.16224892470313,99.9,0
180,2.5,0.176971494723803,99.9,0
180,2.5,0.148942703026724,99.9,0
180,2.5,0.217806386468921,99.9,0
180,2.5,0.1958803263567,99.9,0
180,2.5,0.157416177050565,99.9,0
180,2.5,0.187941178036338,99.9,0
180,2.5,0.152214188407157,99.9,0
180,2.5,0.160641224975064,99.9,0
180,2.5,0.205881490010989,99.9,0
180,2.5,0.169571332655647,99.9,0
180,2.5,0.178012052406632,99.9,0
180,2.5,0.147854199436101,99.9,0
180,2.5,0.168949295779492,99.9,0
180,2.5,0.203402656026521,99.9,0
180,2.5,0.188517421207259,99.9,0
180,2.5,0.174473114861248,99.9,0
180,2.5,0.178891064772744,99.9,0
180,2.5,0.172440330472271,99.9,0
180,2.5,0.169072292590998,99.9,0
180,2.5,0.159285242659543,99.9,0
180,2.5,0.156421880798313,99.9,0
180,2.5,0.173556401646724,99.9,0
180,2.5,0.177700852635101,99.9,0
180,2.5,0.201420817942498,99.9,0
180,2.5,0.177179535503369,99.9,0
180,2.5,0.179851195861591,99.9,0
180,2.5,0.199408134098278,99.9,0
180,2.5,0.19854289266159,99.9,0
180,2.5,0.229063529544859,99.9,0
180,2.5,0.18806953204733,99.9,0
180,2.5,0.205414047841273,99.9,0
180,2.5,0.185396293864734,99.9,0
180,2.5,0.192945570102938,99.9,0
180,2.5,0.171897458597163,99.9,0
180,2.5,0.169436781595706,99.9,0
180,2.5,0.149702339347889,99.9,0
180,2.5,0.204934738007949,99.9,0
180,2.5,0.182249225220304,99.9,0
180,2.5,0.184876798106871,99.9,0
180,2.5,0.197085175164165,99.9,0
180,2.5,0.182525431054215,99.9,0
180,2.5,0.177023283073274,99.9,0
180,2.5,0.175229648399419,99.9,0
180,2.5,0.174191188769489,99.9,0
180,2.5,0.17082133415015,99.9,0
180,2.5,0.166034624346267,99.9,0
180,2.5,0.145291787849084,99.9,0
180,2.5,0.187654561287151,99.9,0
180,2.5,0.197199197527536,99.9,0
180,2.5,0.182849461713505,99.9,0
180,2.5,0.171285888598295,99.9,0
180,2.5,0.182899633361882,99.9,0
180,2.5,0.169487566611317,99.9,0
180,2.5,0.171452844273666,99.9,0
180,2.5,0.170764098453939,99.9,0
180,2.5,0.209121763487766,99.9,0
180,2.5,0.175077496042481,99.9,0
180,2.5,0.164355400241323,99.9,0
180,2.5,0.175530492953304,99.9,0
180,2.5,0.175051764275583,99.9,0
180,2.5,0.195883258978872,99.9,0
180,2.5,0.203164996865704,99.9,0
180,2.5,0.172290297034436,99.9,0
180,2.5,0.184892682565011,99.9,0
180,2.5,0.167348105408344,99.9,0
180,2.5,0.160449789342054,99.9,0
180,2.5,0.155523836051188,99.9,0
180,2.5,0.184626851429821,99.9,0
180,2.5,0.168562700682423,99.9,0
180,2.5,0.170994795999226,99.9,0
180,2.5,0.19607858148924,99.9,0
180,2.5,0.156559285067374,99.9,0
180,2.5,0.1495800989091,99.9,0
180,2.5,0.167111190390228,99.9,0
180,2.5,0.21104351602123,99.9,0
180,2.5,0.185771876045648,99.9,0
180,2.5,0.190513784176687,99.9,0
180,2.5,0.194296763007171,99.9,0
180,2.5,0.164910858258862,99.9,0
180,2.5,0.181559373120044,99.9,0
180,2.5,0.153828724202029,99.9,0
180,2.5,0.17101456986329,99.9,0
180,2.5,0.173234055867224,99.9,0
180,2.5,0.17083038452589,99.9,0
180,2.5,0.201219185829758,99.9,0
180,2.5,0.161501930283583,99.9,0
180,2.5,0.175566668192396,99.9,0
180,2.5,0.178104029199143,99.9,0
180,2.5,0.179753386507634,99.9,0
180,2.5,0.151916129076238,99.9,0
180,2.5,0.162110313766874,99.9,0
180,2.5,0.201683565820266,99.9,0
180,2.5,0.193039065915803,99.9,0
180,2.5,0.17055088352563,99.9,0
180,2.5,0.161611587083441,99.9,0
180,2.5,0.20475875709832,99.9,0
180,2.5,0.176321370603397,99.9,0
180,2.5,0.213871939731562,99.9,0
180,2.5,0.174663910686914,99.9,0
180,2.5,0.214959656690756,99.9,0
180,2.5,0.176549974277593,99.9,0
180,2.5,0.182082717168195,99.9,0
180,2.5,0.168137262546948,99.9,0
180,2.5,0.161671973888076,99.9,0
180,2.5,0.169085884006438,99.9,0
180,2.5,0.184087991650941,99.9,0
180,2.5,0.161071312394858,99.9,0
180,2.5,0.161819692875068,99.9,0
180,2.5,0.171407910647475,99.9,0
180,2.5,0.18140421368212,99.9,0
180,2.5,0.213872023963963,99.9,0
180,2.5,0.195891103830942,99.9,0
180,2.5,0.178449187621925,99.9,0
180,2.5,0.160695176930362,99.9,0
180,2.5,0.17643178654664,99.9,0
180,2.5,0.183352300415828,99.9,0
180,2.5,0.156947394087673,99.9,0
180,2.5,0.17094279838864,99.9,0
180,2.5,0.15156291764008,99.9,0
180,2.5,0.218063508684697,99.9,0
180,2.5,0.171756096428974,99.9,0
180,2.5,0.160305179862542,99.9,0
180,2.5,0.16531661980402,99.9,0
180,2.5,0.18209110799031,99.9,0
180,2.5,0.163608634916554,99.9,0
180,2.5,0.184244983804292,99.9,0
180,2.5,0.15005988012623,99.9,0
180,2.5,0.179207784144041,99.9,0
180,2.5,0.146630590974022,99.9,0
180,2.5,0.188302828624514,99.9,0
180,2.5,0.19766045931499,99.9,0
180,2.5,0.177701980256759,99.9,0
180,2.5,0.156399661084698,99.9,0
180,2.5,0.156672609281087,99.9,0
180,2.5,0.176193103082501,99.9,0
180,2.5,0.173367231024905,99.9,0
180,2.5,0.214286473811396,99.9,0
180,2.5,0.15907096732301,99.9,0
180,2.5,0.17960232150162,99.9,0
180,2.5,0.147195416724024,99.9,0
180,2.5,0.179000239483851,99.9,0
180,2.5,0.180844901537776,99.9,0
180,2.5,0.17668406843742,99.9,0
180,2.5,0.176030899717855,99.9,0
180,2.5,0.17962922910323,99.9,0
180,2.5,0.155723764343798,99.9,0
180,2.5,0.156155127596801,99.9,0
180,2.5,0.160317791976086,99.9,0
180,2.5,0.169751941304539,99.9,0
180,2.5,0.170580284999864,99.9,0
180,2.5,0.186817356118191,99.9,0
180,2.5,0.177796505538972,99.9,0
180,2.5,0.210100353370575,99.9,0
180,2.5,0.156651746012596,99.9,0
180,2.5,0.223166331624608,99.9,0
180,2.5,0.165399909355689,99.9,0
180,2.5,0.182880590794444,99.9,0
180,2.5,0.182482521492132,99.9,0
180,2.5,0.172113644723132,99.9,0
180,2.5,0.211274484172852,99.9,0
180,2.5,0.160077726235117,99.9,0
180,2.5,0.190311934487774,99.9,0
180,2.5,0.183309324168732,99.9,0
180,2.5,0.161355853237759,99.9,0
180,2.5,0.154372630423491,99.9,0
180,2.5,0.184158526192151,99.9,0
180,2.5,0.183342298291804,99.9,0
180,2.5,0.145979429229563,99.9,0
180,2.5,0.163526187562141,99.9,0
180,2.5,0.18219818313341,99.9,0
180,2.5,0.162660547550877,99.9,0
180,2.5,0.166071926698606,99.9,0
180,2.5,0.162148895983252,99.9,0
180,2.5,0.157754076136088,99.9,0
180,2.5,0.170205083162453,99.9,0
180,2.5,0.149799203956502,99.9,0
180,2.5,0.135100590242364,99.9,0
180,2.5,0.18326484457327,99.9,0
180,2.5,0.160389076465738,99.9,0
180,2.5,0.198983894409108,99.9,0
180,2.5,0.209297281458023,99.9,0
180,2.5,0.209084013982993,99.9,0
180,2.5,0.164907937908292,99.9,0
180,2.5,0.163837744893328,99.9,0
180,2.5,0.183608346271323,99.9,0
180,2.5,0.165761663993663,99.9,0
180,2.5,0.189903750205078,99.9,0
180,2.5,0.170488615051669,99.9,0
180,2.5,0.174550450524992,99.9,0
180,2.5,0.156305025399999,99.9,0
180,2.5,0.174052161637064,99.9,0
180,2.5,0.192110021018206,99.9,0
180,2.5,0.173048906521366,99.9,0
180,2.5,0.176775450851684,99.9,0
180,2.5,0.19781303112908,99.9,0
180,2.5,0.204185140903946,99.9,0
180,2.5,0.21570682650902,99.9,0
180,2.5,0.161400693378096,99.9,0
180,2.5,0.180173760211241,99.9,0
180,2.5,0.170599972920291,99.9,0
180,2.5,0.175082107654126,99.9,0
180,2.5,0.17393060853862,99.9,0
180,2.5,0.204449107520658,99.9,0
180,2.5,0.152909786481235,99.9,0
180,2.5,0.160162883527978,99.9,0
180,2.5,0.174765841556856,99.9,0
180,2.5,0.168608945077787,99.9,0
180,2.5,0.176162642941133,99.9,0
180,2.5,0.158917407896428,99.9,0
180,2.5,0.178280779664371,99.9,0
180,2.5,0.159189433197805,99.9,0
180,2.5,0.177272204311907,99.9,0
180,2.5,0.174779834173806,99.9,0
180,2.5,0.167853879741583,99.9,0
180,2.5,0.171297958101538,99.9,0
180,2.5,0.160889399016564,99.9,0
180,2.5,0.232470454275124,99.9,0
180,2.5,0.154943395941219,99.9,0
180,2.5,0.155596947509942,99.9,0
180,2.5,0.179190417036726,99.9,0
180,2.5,0.190241262750899,99.9,0
180,2.5,0.192966574100522,99.9,0
180,2.5,0.168400323312576,99.9,0
180,2.5,0.166958150034399,99.9,0
180,2.5,0.157298676652086,99.9,0
180,2.5,0.150263677952343,99.9,0
180,2.5,0.18719854627966,99.9,0
180,2.5,0.176467643608586,99.9,0
180,2.5,0.196765860139583,99.9,0
180,2.5,0.158255550579347,99.9,0
180,2.5,0.180302549132098,99.9,0
180,2.5,0.176565784695,99.9,0
180,2.5,0.164563437778217,99.9,0
180,2.5,0.163789611232444,99.9,0
180,2.5,0.186515912438054,99.9,0
180,2.5,0.17371998899042,99.9,0
180,2.5,0.163628636949769,99.9,0
180,2.5,0.165071352310732,99.9,0
180,2.5,0.180568680450086,99.9,0
180,2.5,0.172262888969325,99.9,0
180,2.5,0.151244787006323,99.9,0
180,2.5,0.200863928519993,99.9,0
180,2.5,0.1659974762001,99.9,0
180,2.5,0.184673900581861,99.9,0
180,2.5,0.211129139841374,99.9,0
180,2.5,0.1563180484446,99.9,0
180,2.5,0.181150221570255,99.9,0
180,2.5,0.188681972814971,99.9,0
180,2.5,0.17163367526127,99.9,0
180,2.5,0.190219334726213,99.9,0
180,2.5,0.162532706489264,99.9,0
180,2.5,0.164806848233806,99.9,0
180,2.5,0.220506650560005,99.9,0
180,2.5,0.18353175282997,99.9,0
180,2.5,0.178801570762708,99.9,0
180,2.5,0.190464021738013,99.9,0
180,2.5,0.153040045651037,99.9,0
180,2.5,0.196051172892119,99.9,0
180,2.5,0.175943418186138,99.9,0
180,2.5,0.169965939777138,99.9,0
180,2.5,0.190816816010071,99.9,0
180,2.5,0.175062908541096,99.9,0
180,2.5,0.190658103195395,99.9,0
180,2.5,0.172203995031542,99.9,0
180,2.5,0.167584647969149,99.9,0
180,2.5,0.170159912897405,99.9,0
180,2.5,0.152781930223072,99.9,0
180,2.5,0.184971648388913,99.9,0
180,2.5,0.173842798553185,99.9,0
180,2.5,0.177022181379109,99.9,0
180,2.5,0.18886976958535,99.9,0
180,2.5,0.186119347127037,99.9,0
180,2.5,0.227184175393341,99.9,0
180,2.5,0.168634349656793,99.9,0
180,2.5,0.177213999001953,99.9,0
180,2.5,0.176981902297706,99.9,0
180,2.5,0.198867905250028,99.9,0
180,2.5,0.208748547719158,99.9,0
180,2.5,0.161192327649279,99.9,0
180,2.5,0.166327365132681,99.9,0
180,2.5,0.170383941334635,99.9,0
180,2.5,0.161669745398059,99.9,0
180,2.5,0.14886301166389,99.9,0
180,2.5,0.196238698802523,99.9,0
180,2.5,0.171022198494661,99.9,0
180,2.5,0.176313868296355,99.9,0
180,2.5,0.193504780385143,99.9,0
180,2.5,0.169965000082937,99.9,0
180,2.5,0.158492543516128,99.9,0
180,2.5,0.16921244812039,99.9,0
180,2.5,0.212481069124445,99.9,0
180,2.5,0.179878060933987,99.9,0
180,2.5,0.181261991851707,99.9,0
180,2.5,0.175951811665282,99.9,0
180,2.5,0.165789829218465,99.9,0
180,2.5,0.172900067269728,99.9,0
180,2.5,0.149908091819107,99.9,0
180,2.5,0.185787990833046,99.9,0
180,2.5,0.161602015053207,99.9,0
180,2.5,0.178496631298899,99.9,0
180,2.5,0.177812971955994,99.9,0
180,2.5,0.178129258742162,99.9,0
180,2.5,0.158462157056991,99.9,0
180,2.5,0.192469387843462,99.9,0
180,2.5,0.183245811257592,99.9,0
